id,conversation_id,created_at,date,time,timezone,user_id,username,name,place,tweet,language,mentions,urls,photos,replies_count,retweets_count,likes_count,hashtags,cashtags,link,retweet,quote_url,video,thumbnail,near,geo,source,user_rt_id,user_rt,retweet_id,reply_to,retweet_date,translate,trans_src,trans_dest
1504848927320784898,1504847030405177344,2022-03-18 22:55:17 SE Asia Standard Time,2022-03-18,22:55:17,+0700,530991556,indyhanim,matchaletta,,@sbyfess Indihome kok enak2 ae deh,in,[],[],[],0,0,0,[],[],https://twitter.com/indyhanim/status/1504848927320784898,False,,0,,,,,,,,"[{'screen_name': 'sbyfess', 'name': '👻👻👻 🦈 SUROBOYOFESS 🐊', 'id': '1152437175587241985'}]",,,,
1504848925177815042,1504848925177815042,2022-03-18 22:55:17 SE Asia Standard Time,2022-03-18,22:55:17,+0700,1487158520139382784,dicky_099,Adi,,"Zaman kekinian internet kok masih lelet, pake indihome dong biar cepat, aman dan pastinya bisa buat #Aktivitastanpabatas #InternetnyaIndonesia  https://t.co/pVyNbMmx68",in,[],[],[],0,0,0,"['aktivitastanpabatas', 'internetnyaindonesia']",[],https://twitter.com/Dicky_099/status/1504848925177815042,False,,1,https://pbs.twimg.com/ext_tw_video_thumb/1504848893884112896/pu/img/SkJ5psTl-ggVRkbf.jpg,,,,,,,[],,,,
1504848478496714758,1504848478496714758,2022-03-18 22:53:30 SE Asia Standard Time,2022-03-18,22:53:30,+0700,1465170332751302659,uwistory21,uwii,,Wah enak banget yang lagi di mandalika bisa nuker poin my indihome sepuasnya yang tertera di list. Jadi pengen dehh keren banget indihome👍  #TraktiranIndiHome #MandalikaTanpaBatas  https://t.co/iJeP6odM4T,in,[],[],['https://pbs.twimg.com/media/FOJLthRaAAAQi4T.jpg'],0,0,0,"['traktiranindihome', 'mandalikatanpabatas']",[],https://twitter.com/uwistory21/status/1504848478496714758,False,,1,https://pbs.twimg.com/media/FOJLthRaAAAQi4T.jpg,,,,,,,[],,,,
1504847021064462336,1504839416040378370,2022-03-18 22:47:43 SE Asia Standard Time,2022-03-18,22:47:43,+0700,3337508292,domingchannn,hati-hati diinternet,,@IndiHomeCare Nomor indihome nya bukan itu,in,[],[],[],1,0,0,[],[],https://twitter.com/domingchannn/status/1504847021064462336,False,,0,,,,,,,,"[{'screen_name': 'IndiHomeCare', 'name': 'IndiHomeCare', 'id': '765035200896118789'}]",,,,
1504846878919200768,1504846300465881089,2022-03-18 22:47:09 SE Asia Standard Time,2022-03-18,22:47:09,+0700,1211834049246846976,gagiturexxx,pradipta rex | #FreCiSha,,@narintzu Biznet apa indihome kak narin?,tl,[],[],[],0,0,0,[],[],https://twitter.com/gagiturexxx/status/1504846878919200768,False,,0,,,,,,,,"[{'screen_name': 'narintzu', 'name': 'narin (・`ω´・)', 'id': '1425559816303386626'}]",,,,
1504846795658039299,1504844783562354692,2022-03-18 22:46:49 SE Asia Standard Time,2022-03-18,22:46:49,+0700,171330150,venuchia__,Naomi - L'Imperatrice,,"@ClLOKGOANG Provider aku pake Indihome, gatau mungkin cuaca atau gimana, tapi udh 2 minggu lebih down banget sinyalnya. Yep sama aku gabisa buka Ikerev sama Ikesen stuck di loading screen sebelum ada gambar buat start game:((((",in,[],[],[],1,0,1,[],[],https://twitter.com/venuchia__/status/1504846795658039299,False,,0,,,,,,,,"[{'screen_name': 'ClLOKGOANG', 'name': 'Eirene', 'id': '1150055994522664965'}]",,,,
1504846679727493121,1504845967568236546,2022-03-18 22:46:21 SE Asia Standard Time,2022-03-18,22:46:21,+0700,765035200896118789,indihomecare,IndiHomeCare,,"@pujolumaksono Sama - sama Kak Anathan.  Wah, kami senang untuk apresiasi Kakak, jadi tambah semangat deh. Oh iya, jika Kakak terdapat pertanyaan seputar IndiHome, Kakak bisa menghubungi kami kembali ya. Terima...  https://t.co/YpZFcsDKRD",in,[],['https://myih.ch/t/89nqmkJeEj46'],[],0,0,0,[],[],https://twitter.com/IndiHomeCare/status/1504846679727493121,False,,0,,,,,,,,"[{'screen_name': 'pujolumaksono', 'name': 'Anathan S', 'id': '1114663316'}]",,,,
1504846538388180993,1504845112790364165,2022-03-18 22:45:48 SE Asia Standard Time,2022-03-18,22:45:48,+0700,1503367799724421125,sukasukamacan,gavi bule belanda,,@indfosat yes indihome dick!,tl,[],[],[],1,0,0,[],[],https://twitter.com/sukasukamacan/status/1504846538388180993,False,,0,,,,,,,,"[{'screen_name': 'indfosat', 'name': 'majid', 'id': '1501723679415488515'}]",,,,
1504846462693556226,1504846462693556226,2022-03-18 22:45:30 SE Asia Standard Time,2022-03-18,22:45:30,+0700,311340864,xxipii_,ipi,,"Bayar tagihan indihome lewat ovo, tokped, traveloka, harganya sama semua😭 bener ga si cuma bayar 28k? Biasanya 288 anjrot😭 gue seneng si cuma takut salah dah",in,[],[],[],1,0,0,[],[],https://twitter.com/xxipii_/status/1504846462693556226,False,,0,,,,,,,,[],,,,
1504846452320657409,1504846300465881089,2022-03-18 22:45:27 SE Asia Standard Time,2022-03-18,22:45:27,+0700,1428707740130545665,daybutyoo,kaay,,@narintzu indihome kak?,tl,[],[],[],0,0,0,[],[],https://twitter.com/daybutyoo/status/1504846452320657409,False,,0,,,,,,,,"[{'screen_name': 'narintzu', 'name': 'narin (・`ω´・)', 'id': '1425559816303386626'}]",,,,
1504846145058906115,1504846145058906115,2022-03-18 22:44:14 SE Asia Standard Time,2022-03-18,22:44:14,+0700,1494384211297329154,khaidarali03,Khaidar Ali Al-Fatih,,Mau pasang Indihome? Sekarang pasang Indihome semudah belanja online. #InternetnyaIndonesia  #AktivitasTanpaBatas  https://t.co/WhetywdF4M,in,[],[],[],0,0,0,"['internetnyaindonesia', 'aktivitastanpabatas']",[],https://twitter.com/khaidarali03/status/1504846145058906115,False,,1,https://pbs.twimg.com/ext_tw_video_thumb/1504846111689015296/pu/img/YltjEdaWaoxo0BTW.jpg,,,,,,,[],,,,
1504845901579558917,1504845901579558917,2022-03-18 22:43:16 SE Asia Standard Time,2022-03-18,22:43:16,+0700,311340864,xxipii_,ipi,,Tagihan indihome error apa ga si? Kok lebi murah? 😭😭 takut gue wkwk,in,[],[],[],0,0,0,[],[],https://twitter.com/xxipii_/status/1504845901579558917,False,,0,,,,,,,,[],,,,
1504845856352370689,1504845112790364165,2022-03-18 22:43:05 SE Asia Standard Time,2022-03-18,22:43:05,+0700,1501723679415488515,indfosat,majid,,@iDusxt indihome pride ya,tl,[],[],[],0,0,0,[],[],https://twitter.com/indfosat/status/1504845856352370689,False,,0,,,,,,,,"[{'screen_name': 'iDusxt', 'name': 'ner🅾️ ahay', 'id': '1503166382435086337'}]",,,,
1504845496308801536,1504845496308801536,2022-03-18 22:41:39 SE Asia Standard Time,2022-03-18,22:41:39,+0700,230744856,titue07,Yuni Retno,,"@IndiHome malam min, kalau mau ganti data no telp bagaimana caranya ya?",in,[],[],[],0,0,0,[],[],https://twitter.com/titue07/status/1504845496308801536,False,,0,,,,,,,,[],,,,
1504845454743597064,1504845454743597064,2022-03-18 22:41:29 SE Asia Standard Time,2022-03-18,22:41:29,+0700,311340864,xxipii_,ipi,,Liat ajaa maaa iya bulan ini cuma 28k? Ngaco ga si? Mana skrg terakhir bayar indihome 😢😪  https://t.co/fKJb0xGlRj,in,[],[],"['https://pbs.twimg.com/media/FOJI9gIacAAIjTx.jpg', 'https://pbs.twimg.com/media/FOJI9zAaMAA4a_4.jpg']",0,0,0,[],[],https://twitter.com/xxipii_/status/1504845454743597064,False,,1,https://pbs.twimg.com/media/FOJI9gIacAAIjTx.jpg,,,,,,,[],,,,
1504845292189138944,1504845292189138944,2022-03-18 22:40:50 SE Asia Standard Time,2022-03-18,22:40:50,+0700,1488742521320898560,kipli_nich,@AHMAD SHOLIHIN,,Ga perlu jauh jauh deh nonton bioskop di Indihome aja😍  https://t.co/XcRboKNON2,in,[],[],[],0,0,0,[],[],https://twitter.com/kipli_nich/status/1504845292189138944,False,,1,https://pbs.twimg.com/ext_tw_video_thumb/1504845243543601152/pu/img/k2Z1pu9ypr-VMIsf.jpg,,,,,,,[],,,,
1504845112790364165,1504845112790364165,2022-03-18 22:40:08 SE Asia Standard Time,2022-03-18,22:40:08,+0700,1501723679415488515,indfosat,majid,,indihome kntol,tl,[],[],[],11,0,0,[],[],https://twitter.com/indfosat/status/1504845112790364165,False,,0,,,,,,,,[],,,,
1504844919592026112,1504844919592026112,2022-03-18 22:39:22 SE Asia Standard Time,2022-03-18,22:39:22,+0700,1143591389218820096,buccinnator,ran🌿,,Indihome kenapa lagi dah yaampun,in,[],[],[],1,0,0,[],[],https://twitter.com/buccinnator/status/1504844919592026112,False,,0,,,,,,,,[],,,,
1504844645289033728,1504844645289033728,2022-03-18 22:38:16 SE Asia Standard Time,2022-03-18,22:38:16,+0700,311340864,xxipii_,ipi,,Kok tagihan indihome gue cuma 29k? Biasanya 288? Wkwkwk ngaco ga si😭,in,[],[],[],1,0,0,[],[],https://twitter.com/xxipii_/status/1504844645289033728,False,,0,,,,,,,,[],,,,
1504844632609681410,1504844632609681410,2022-03-18 22:38:13 SE Asia Standard Time,2022-03-18,22:38:13,+0700,1446449757061222409,bayua8843,Bayu Aji Setyawan,,"Udah capek-capek mikirin dia, eh malah dia endak mikirin balik, tau gitu mending lanjut maraton nonton netflik pakek indihome daripada mikirin kamu.  https://t.co/puz5la6VE4",in,[],[],['https://pbs.twimg.com/tweet_video_thumb/FOJINibagAMr905.jpg'],0,0,0,[],[],https://twitter.com/bayua8843/status/1504844632609681410,False,,1,https://pbs.twimg.com/tweet_video_thumb/FOJINibagAMr905.jpg,,,,,,,[],,,,
1504844601097854979,1504823421133537285,2022-03-18 22:38:06 SE Asia Standard Time,2022-03-18,22:38:06,+0700,765035200896118789,indihomecare,IndiHomeCare,,"@AiAnimali Kak Aini.   Mengenai akun Ifilixnya, Apakah Kakak sudah mendaftarkan akun tersebut dengan jaringan IndiHomenya ? dipastikan sudah terhubung ke jaringan IndiHome ya Kak untuk pendaftarannya. Terima...  https://t.co/OGaEd0V3lB",in,[],['https://myih.ch/t/89CGwjBqRb38'],[],0,0,0,[],[],https://twitter.com/IndiHomeCare/status/1504844601097854979,False,,0,,,,,,,,"[{'screen_name': 'AiAnimali', 'name': '@ai', 'id': '1034087097219469312'}]",,,,
1504844588888244230,1504823421133537285,2022-03-18 22:38:03 SE Asia Standard Time,2022-03-18,22:38:03,+0700,765035200896118789,indihomecare,IndiHomeCare,,"@AiAnimali Kak Aini.   Mengenai akun Ifilixnya, Apakah Kakak sudah mendaftarkan akun tersebut dengan jaringan IndiHomenya ? dipastikan sudah terhubung ke jaringan IndiHome ya Kak untuk pendaftarannya. Terima...  https://t.co/SRm9lMCrUb",in,[],['https://myih.ch/t/89YPsRpzhZ38'],[],0,0,0,[],[],https://twitter.com/IndiHomeCare/status/1504844588888244230,False,,0,,,,,,,,"[{'screen_name': 'AiAnimali', 'name': '@ai', 'id': '1034087097219469312'}]",,,,
1504844512392200196,1504844512392200196,2022-03-18 22:37:45 SE Asia Standard Time,2022-03-18,22:37:45,+0700,545900312,armadagundoel,Badman,,Yang mau traktiran dengan indihome nih temen2... hehee.. Indihome juaranya traktiran  https://t.co/zM19U1YGRi,in,[],[],[],0,0,0,[],[],https://twitter.com/ArmadaGundoel/status/1504844512392200196,False,,1,https://pbs.twimg.com/ext_tw_video_thumb/1504844494281539585/pu/img/-ZxYHfWgl_oBx_Jv.jpg,,,,,,,[],,,,
1504844142932742147,1504844142932742147,2022-03-18 22:36:16 SE Asia Standard Time,2022-03-18,22:36:16,+0700,1465306288657551361,kas_wkas61113,Whis Kas,,Motogp emang kenceng tapi jangan lupa traktiran dari internetnya IndiHome  #TraktiranIndiHome #MandalikaTanpaBatas  https://t.co/x8YrL4dCmS,in,[],[],[],0,0,0,"['traktiranindihome', 'mandalikatanpabatas']",[],https://twitter.com/kas_wkas61113/status/1504844142932742147,False,,1,https://pbs.twimg.com/ext_tw_video_thumb/1504844046337916931/pu/img/2VcoFYG53AshpII4.jpg,,,,,,,[],,,,
1504844110909214730,1504805693777334280,2022-03-18 22:36:09 SE Asia Standard Time,2022-03-18,22:36:09,+0700,1436139560979742737,orarrawr,ra,,@marshitttt mba nanti lu di rumah w aja😔 walau indihome inshaallah jarang lag,in,[],[],[],1,0,0,[],[],https://twitter.com/orarrawr/status/1504844110909214730,False,,0,,,,,,,,"[{'screen_name': 'marshitttt', 'name': '©️', 'id': '1139120907098550272'}]",,,,
1504844018181902346,1504844018181902346,2022-03-18 22:35:47 SE Asia Standard Time,2022-03-18,22:35:47,+0700,1494374313503637504,dwiputra0620,Dwi Putra Maulana,,"Sobat Indihome, hati-hati ya dengan banyaknya penipuan. Nih aku kasih tau kiat aman jaga data pribadi di media sosial. #InternetnyaIndonesia  #AktivitasTanpaBatas  https://t.co/pF29ZdDcmp",in,[],[],[],0,0,0,"['internetnyaindonesia', 'aktivitastanpabatas']",[],https://twitter.com/DwiPutra0620/status/1504844018181902346,False,,1,https://pbs.twimg.com/ext_tw_video_thumb/1504843989299900416/pu/img/jPFOpazzckX7hes2.jpg,,,,,,,[],,,,
1504843290490781697,1504830512380411905,2022-03-18 22:32:53 SE Asia Standard Time,2022-03-18,22:32:53,+0700,100383112,jegersan,Jogarjoger,,"@achsetiadi Tp pas ga disiarin indihome ngapa beritanya cakep2 bgt...menang lah, comeback lah hahaha",in,[],[],[],0,0,0,[],[],https://twitter.com/jegersan/status/1504843290490781697,False,,0,,,,,,,,"[{'screen_name': 'achsetiadi', 'name': 'Achmad Setiadi', 'id': '77469771'}]",,,,
1504843263982845953,1504843263982845953,2022-03-18 22:32:47 SE Asia Standard Time,2022-03-18,22:32:47,+0700,897417551751163904,gqsee,rr,,WOI INDIHOME NGELAG WOI GUA LG MAIN DOTA INI ADUH,in,[],[],[],0,0,1,[],[],https://twitter.com/gQsee/status/1504843263982845953,False,,0,,,,,,,,[],,,,
1504843225731067904,1504813202911084547,2022-03-18 22:32:38 SE Asia Standard Time,2022-03-18,22:32:38,+0700,1075673058931806208,indihome,IndiHome,,"@rizkibudiman90 Halo juga Kak Rizki.   Untuk laporan pada IndiHome-nya, Kakak bisa menghubungi rekan kami di  https://t.co/yx4WQPOi3l.   Terima kasih -Mahes",in,[],['http://myih.ch/IndiHomeCare_Twitter'],[],1,0,0,[],[],https://twitter.com/IndiHome/status/1504843225731067904,False,,0,,,,,,,,"[{'screen_name': 'rizkibudiman90', 'name': 'Rizkibudiman90', 'id': '1036618632254578689'}]",,,,
1504842906997501952,1504813202911084547,2022-03-18 22:31:22 SE Asia Standard Time,2022-03-18,22:31:22,+0700,1036618632254578689,rizkibudiman90,Rizkibudiman90,,@IndiHome Hallo saya mau nanya kenapa saya mau dm untuk keluhan indiehome saya belum ada balasan yah?,in,[],[],[],1,0,0,[],[],https://twitter.com/rizkibudiman90/status/1504842906997501952,False,,0,,,,,,,,"[{'screen_name': 'IndiHome', 'name': 'IndiHome', 'id': '1075673058931806208'}]",,,,
1504842838474850306,1504839900532985856,2022-03-18 22:31:05 SE Asia Standard Time,2022-03-18,22:31:05,+0700,765035200896118789,indihomecare,IndiHomeCare,,@rosyidico @IndiHome Halo Kak Rosyid.   Yuk informasikan nomor layanan ke DM rekan kami di  https://t.co/LeisBDNdPx guna dilakukan pengecekan lebih lanjut.   Terima kasih.  -Mahes,in,[],['http://myih.ch/IndiHomeCare_Twitter'],[],0,0,0,[],[],https://twitter.com/IndiHomeCare/status/1504842838474850306,False,,0,,,,,,,,"[{'screen_name': 'rosyidico', 'name': 'Rosyid Syarifuddin', 'id': '191792407'}, {'screen_name': 'IndiHome', 'name': 'IndiHome', 'id': '1075673058931806208'}]",,,,
1504842460681621505,1504827976256352256,2022-03-18 22:29:35 SE Asia Standard Time,2022-03-18,22:29:35,+0700,1104439355983114241,dellayuu,Dee,,@hyung_upik Indihome soyo bosokkk,in,[],[],[],0,0,0,[],[],https://twitter.com/dellayuu/status/1504842460681621505,False,,0,,,,,,,,"[{'screen_name': 'hyung_upik', 'name': 'Jamu Hitz', 'id': '1235807125080702976'}]",,,,
1504842269202911232,1504842269202911232,2022-03-18 22:28:50 SE Asia Standard Time,2022-03-18,22:28:50,+0700,1504020099828572160,wahyuwi40335657,Wahyu Widodo,,"@IndiHome kenapa skrg SPOTV jadi berbayar ya, apa karna ada motogp mandalika?aneh suka mainin paket nih indihome",in,[],[],[],0,0,0,[],[],https://twitter.com/WahyuWi40335657/status/1504842269202911232,False,,0,,,,,,,,[],,,,
1504841765572190208,1504841765572190208,2022-03-18 22:26:50 SE Asia Standard Time,2022-03-18,22:26:50,+0700,1455766255571324934,jimb000p,jimb,,WOI TELKOMSEL LO PIKIR RUMAH GUE SE PENDALAMAN APA SEHUTAN APA SE PULO TERPENCIL APA HAHH??? ANJENG GUE KESEL GA INDIHOME GA TELKOMSEL SAMA AJA SAMA SAMA TAIK! MAKAN TUH TAI!!! GUE BAYAR YA ANJENG!??? mkst LO!!??!?!? MEKI LO LO BAYAR UANG KESEL GUE  https://t.co/vtsRXSXeas,in,[],[],['https://pbs.twimg.com/media/FOJFmYVaMAMKZTU.jpg'],0,0,0,[],[],https://twitter.com/jimb000p/status/1504841765572190208,False,,1,https://pbs.twimg.com/media/FOJFmYVaMAMKZTU.jpg,,,,,,,[],,,,
1504841337883234305,1504839900532985856,2022-03-18 22:25:08 SE Asia Standard Time,2022-03-18,22:25:08,+0700,1075673058931806208,indihome,IndiHome,,@rosyidico  https://t.co/yx4WQPOi3l -Mahes,et,[],['http://myih.ch/IndiHomeCare_Twitter'],[],0,0,0,[],[],https://twitter.com/IndiHome/status/1504841337883234305,False,,0,,,,,,,,"[{'screen_name': 'rosyidico', 'name': 'Rosyid Syarifuddin', 'id': '191792407'}]",,,,
1504841190235340800,1504841190235340800,2022-03-18 22:24:33 SE Asia Standard Time,2022-03-18,22:24:33,+0700,494663190,adtyaindahpl,adtyaindahpl,,Sesekali menghela nafas untuk menenangkan diri dari sumpeknya ibukota. Tak lupa upload story nya pake jaringan indihome ya bestie.zuper kencengggg 🥰  https://t.co/h9BCPIHAVo,in,[],[],[],0,0,0,[],[],https://twitter.com/adtyaindahpl/status/1504841190235340800,False,,1,https://pbs.twimg.com/ext_tw_video_thumb/1504840977563156483/pu/img/qNW4dRXDMisXo_-g.jpg,,,,,,,[],,,,
1504841122677682177,1504841122677682177,2022-03-18 22:24:16 SE Asia Standard Time,2022-03-18,22:24:16,+0700,1446449757061222409,bayua8843,Bayu Aji Setyawan,,"Dari pada kamu stres mikirin dia yang belum tentu dia mikirin kamu juga, mending nonton netflik pakek indihome biar endak stres.  https://t.co/kgcOtw6z3l",in,[],[],['https://pbs.twimg.com/tweet_video_thumb/FOJFBL7acAYWaWT.jpg'],0,0,0,[],[],https://twitter.com/bayua8843/status/1504841122677682177,False,,1,https://pbs.twimg.com/tweet_video_thumb/FOJFBL7acAYWaWT.jpg,,,,,,,[],,,,
1504840621407629313,1504840621407629313,2022-03-18 22:22:17 SE Asia Standard Time,2022-03-18,22:22:17,+0700,297970737,rfdra,Rafindra,,@IndiHomeCare Min cara tau saya lagi pakai paket indihome yang apa gimana ya?...,in,[],[],[],1,0,0,[],[],https://twitter.com/rfdra/status/1504840621407629313,False,,0,,,,,,,,[],,,,
1504840605213474816,1504830512380411905,2022-03-18 22:22:13 SE Asia Standard Time,2022-03-18,22:22:13,+0700,100383112,jegersan,Jogarjoger,,@achsetiadi Di indihome ada ga si ni?,in,[],[],[],1,0,0,[],[],https://twitter.com/jegersan/status/1504840605213474816,False,,0,,,,,,,,"[{'screen_name': 'achsetiadi', 'name': 'Achmad Setiadi', 'id': '77469771'}]",,,,
1504840346777239553,1504838242834665476,2022-03-18 22:21:11 SE Asia Standard Time,2022-03-18,22:21:11,+0700,765035200896118789,indihomecare,IndiHomeCare,,"@claudiobagus Halo, Kak Claudio. Mohon maaf. Agar menstabilkan kembali jaringan internetnya. Kami bantu lakukan restart jaringan dari sistem kami. Hal ini akan menyebabkan koneksi IndiHome di lokasi mati sejenak....  https://t.co/1SYWlFMQr2",in,[],['https://myih.ch/t/89icSJdMuq76'],[],1,0,0,[],[],https://twitter.com/IndiHomeCare/status/1504840346777239553,False,,0,,,,,,,,"[{'screen_name': 'claudiobagus', 'name': 'Claudio Bagus', 'id': '141146152'}]",,,,
1504840279647723522,1504840279647723522,2022-03-18 22:20:55 SE Asia Standard Time,2022-03-18,22:20:55,+0700,494663190,adtyaindahpl,adtyaindahpl,,"Hujan+kopi Perpaduan yg sangat epik. Ditambah nonton netflix pake jaringan indihome yg superrr lancar, menenangkan sekali malam ini 😊  https://t.co/YN912NJGR8",in,[],[],[],0,0,0,[],[],https://twitter.com/adtyaindahpl/status/1504840279647723522,False,,1,https://pbs.twimg.com/ext_tw_video_thumb/1504840239847972866/pu/img/B2_DCsGtrgWemtiS.jpg,,,,,,,[],,,,
1504839976269524994,1504839976269524994,2022-03-18 22:19:43 SE Asia Standard Time,2022-03-18,22:19:43,+0700,494663190,adtyaindahpl,adtyaindahpl,,"Setelah lelah bekerja seharian, emg tepat buat rebahan dan santai sejenak. Terimakasih diriku telah bertahan sejauh ini, dan terimakasih indihome telah setia menemani aktivitas kerjaku. Besok kita berjuang kembali ya!  https://t.co/sKt2IRb5yf",in,[],[],[],0,0,0,[],[],https://twitter.com/adtyaindahpl/status/1504839976269524994,False,,1,https://pbs.twimg.com/ext_tw_video_thumb/1504839912042164230/pu/img/qsyqJrUlME9RTfys.jpg,,,,,,,[],,,,
1504839935949299712,1504817616778858499,2022-03-18 22:19:33 SE Asia Standard Time,2022-03-18,22:19:33,+0700,1075673058931806208,indihome,IndiHome,,"@tia_edogawa Kakak dapat informasikan hal tersebut melalui akun @IndiHomeCare ya Kak. Untuk interaksi selanjutnya mengenai pelayanan produk IndiHome, silakan hubungi kami melalui akun IndiHomeCare. Terima kasih. -Adli (2/2)",in,"[{'screen_name': 'indihomecare', 'name': 'indihomecare', 'id': '765035200896118789'}]",[],[],0,0,0,[],[],https://twitter.com/IndiHome/status/1504839935949299712,False,,0,,,,,,,,"[{'screen_name': 'tia_edogawa', 'name': 'tiaedogawa', 'id': '1444682042'}]",,,,
1504839903359606786,1504817616778858499,2022-03-18 22:19:26 SE Asia Standard Time,2022-03-18,22:19:26,+0700,1075673058931806208,indihome,IndiHome,,"@tia_edogawa Malam, Kak Tia. Sebagai langkah awal, silakan pastikan kabel Patch Cord pada perangkat modem sudah terpasang dengan kencang dan benar, kemudian cobalah kembali terhubung dengan layanan internetnya. Jika belum ada perubahan, (1/2)",in,[],[],[],0,0,0,[],[],https://twitter.com/IndiHome/status/1504839903359606786,False,,0,,,,,,,,"[{'screen_name': 'tia_edogawa', 'name': 'tiaedogawa', 'id': '1444682042'}]",,,,
1504839569019064321,1504839569019064321,2022-03-18 22:18:06 SE Asia Standard Time,2022-03-18,22:18:06,+0700,2799495110,bmhafizh,Bagus Hafizh,,Internet Indihome lagi parah bener...,in,[],[],[],0,0,0,[],[],https://twitter.com/bmhafizh/status/1504839569019064321,False,,0,,,,,,,,[],,,,
1504839493886816256,1504839493886816256,2022-03-18 22:17:48 SE Asia Standard Time,2022-03-18,22:17:48,+0700,3337508292,domingchannn,hati-hati diinternet,,Seperti persahabatan dengan indihome akan kembali,in,[],[],[],0,0,0,[],[],https://twitter.com/domingchannn/status/1504839493886816256,False,,0,,,,,,,,[],,,,
1504839416040378370,1504839416040378370,2022-03-18 22:17:30 SE Asia Standard Time,2022-03-18,22:17:30,+0700,3337508292,domingchannn,hati-hati diinternet,,"@IndiHomeCare @IndiHome udah 9,5 jam internet LOS, napa ya min??",in,"[{'screen_name': 'indihome', 'name': 'indihome', 'id': '1075673058931806208'}]",[],[],1,0,0,[],[],https://twitter.com/domingchannn/status/1504839416040378370,False,,0,,,,,,,,[],,,,
1504839200784674816,1504839200784674816,2022-03-18 22:16:38 SE Asia Standard Time,2022-03-18,22:16:38,+0700,1062575980668043264,faittuccine,` hyza,,pantesaaaan indihome gw dari kemaren2 lemotttt,in,[],[],[],0,0,0,[],[],https://twitter.com/faittuccine/status/1504839200784674816,False,https://twitter.com/BlZURAl/status/1504745077415231488,0,,,,,,,,[],,,,
1504839141028417537,1504836224749830149,2022-03-18 22:16:24 SE Asia Standard Time,2022-03-18,22:16:24,+0700,765035200896118789,indihomecare,IndiHomeCare,,"@aminxmuhammad Hai, Kak Amin. Terkait informasi berhenti berlangganan IndiHome, sudah Elnik bantu sampaikan via DM ya, Kak. Silakan dicek kembali. Terima kasih. -Elnik",in,[],[],[],0,0,0,[],[],https://twitter.com/IndiHomeCare/status/1504839141028417537,False,,0,,,,,,,,"[{'screen_name': 'aminxmuhammad', 'name': 'Muhammad Amin', 'id': '885538035902717952'}]",,,,
1504839045435695105,1504839045435695105,2022-03-18 22:16:01 SE Asia Standard Time,2022-03-18,22:16:01,+0700,1334064073432973312,antaniksa,ric.,,Tulong @ IndiHome  https://t.co/0UfyE19Pef,tl,[],[],['https://pbs.twimg.com/media/FOJC-ZiUcAAwkel.jpg'],0,0,1,[],[],https://twitter.com/antaniksa/status/1504839045435695105,False,,1,https://pbs.twimg.com/media/FOJC-ZiUcAAwkel.jpg,,,,,,,[],,,,
1504838957447921665,1504769880595513349,2022-03-18 22:15:40 SE Asia Standard Time,2022-03-18,22:15:40,+0700,318767717,maswar22,Mawardi,,@indihomejkt IndiHome Gamer @ayoesfa  @Jsetya_  #QuizJempol  #IndiHome  #AktivitasTanpaBatas,tl,"[{'screen_name': 'ayoesfa', 'name': 'yoesfa amyani', 'id': '3186267121'}, {'screen_name': 'jsetya_', 'name': 'aji setya1', 'id': '883585428'}]",[],[],0,0,1,"['quizjempol', 'indihome', 'aktivitastanpabatas']",[],https://twitter.com/Maswar22/status/1504838957447921665,False,,0,,,,,,,,"[{'screen_name': 'indihomejkt', 'name': 'IndiHome Jabotabek', 'id': '1088279024789467136'}]",,,,
1504838915118620672,1504804626092412928,2022-03-18 22:15:30 SE Asia Standard Time,2022-03-18,22:15:30,+0700,1075673058931806208,indihome,IndiHome,,@dosmamon silakan hubungi kami melalui akun IndiHomeCare ya Kak. Terima kasih. -Adli (2/2),in,[],[],[],0,0,0,[],[],https://twitter.com/IndiHome/status/1504838915118620672,False,,0,,,,,,,,"[{'screen_name': 'dosmamon', 'name': 'モン！', 'id': '68098654'}]",,,,
1504838891945152516,1504804626092412928,2022-03-18 22:15:25 SE Asia Standard Time,2022-03-18,22:15:25,+0700,1075673058931806208,indihome,IndiHome,,"@dosmamon Halo, Kak Dosma. Adli cek, nomor layanan xxxx12 sudah tidak aktif. Agar dapat dilakukan pengecekan lebih lanjut, silakan informasikan nomor internetnya via DM akun @IndiHomeCare. Untuk interaksi selanjutnya mengenai pelayanan produk IndiHome, (1/2)",in,"[{'screen_name': 'indihomecare', 'name': 'indihomecare', 'id': '765035200896118789'}]",[],[],0,0,0,[],[],https://twitter.com/IndiHome/status/1504838891945152516,False,,0,,,,,,,,"[{'screen_name': 'dosmamon', 'name': 'モン！', 'id': '68098654'}]",,,,
1504837882988535814,1504803804986114048,2022-03-18 22:11:24 SE Asia Standard Time,2022-03-18,22:11:24,+0700,1075673058931806208,indihome,IndiHome,,@Arshazeeeeee 3. Jumlah tagihan terakhir (lunas) 4. Relasi dengan pemilik IndiHome 5. Nomor Internet 6. CP Alternatif Terima kasih. -Fati (2/2),in,[],[],[],0,0,0,[],[],https://twitter.com/IndiHome/status/1504837882988535814,False,,0,,,,,,,,"[{'screen_name': 'Arshazeeeeee', 'name': 'Pearl', 'id': '3112281350'}]",,,,
